sale_id,date_id,product_id,store_id,customer_id,revenue,cost,profit,quantity,discount,returns
4835,807,4,7,50,1570.8,1008.54,562.26,3,0.2,0
4836,639,27,10,37,74.75,55.78,18.97,1,0.0,0
4837,1087,22,1,25,136.08,100.39,35.69,4,0.1,0
4838,474,13,8,12,75.6,51.79,23.81,1,0.1,0
4839,372,25,4,30,73.15,44.7,28.45,2,0.05,0
4840,118,12,9,25,16380.0,10446.61,5933.39,5,0.1,0
4841,547,30,6,40,432.0,295.02,136.98,4,0.0,0
4842,746,12,8,40,14300.0,10062.11,4237.89,2,0.0,0
4843,15,4,2,44,3630.0,2488.6,1141.4,3,0.0,0
4844,956,22,8,14,45.22,32.44,12.78,2,0.15,0
4845,869,17,6,27,1710.0,1175.75,534.25,5,0.1,0
4846,861,25,2,3,175.0,119.82,55.18,5,0.0,0
4847,711,17,7,31,2565.0,1836.17,728.83,5,0.0,1
4848,399,28,7,18,113.72,63.71,50.01,3,0.05,0
4849,308,16,7,32,5376.0,3779.56,1596.44,4,0.2,0
4850,807,26,5,48,35.34,22.58,12.76,3,0.1,0
4851,789,20,5,38,1346.62,941.17,405.45,3,0.05,0
4852,489,9,8,17,816.0,454.69,361.31,3,0.15,0
4853,519,1,6,16,4332.0,2529.59,1802.41,4,0.05,0
4854,559,22,9,40,100.8,73.15,27.65,4,0.0,0
4855,530,11,1,16,5472.0,3901.25,1570.75,4,0.2,0
4856,67,25,8,34,29.75,17.73,12.02,1,0.0,0
4857,1093,12,7,38,17550.0,12185.37,5364.63,2,0.0,0
4858,834,20,7,20,1800.0,1240.79,559.21,5,0.0,0
4859,60,16,4,30,2380.0,1769.57,610.43,2,0.0,0
4860,179,12,1,47,24700.0,14457.79,10242.21,4,0.0,1
4861,528,27,1,21,61.75,43.87,17.88,1,0.0,0
4862,835,12,9,15,24700.0,16705.3,7994.7,5,0.05,0
4863,414,29,5,26,231.0,156.97,74.03,4,0.0,0
4864,808,28,7,48,22.61,13.42,9.19,1,0.0,0
4865,280,29,8,13,284.62,183.55,101.07,5,0.1,0
4866,301,26,1,46,126.5,90.27,36.23,5,0.0,0
4867,182,1,3,41,4104.0,2294.07,1809.93,4,0.05,0
4868,226,22,10,21,25.27,15.41,9.86,1,0.05,0
4869,946,16,10,41,5320.0,3477.55,1842.45,4,0.0,1
4870,45,14,2,17,299.25,217.82,81.43,3,0.0,0
4871,761,9,8,34,1760.0,1268.96,491.04,5,0.0,0
4872,705,22,3,27,37.8,26.54,11.26,1,0.0,0
4873,827,28,9,31,60.65,42.53,18.12,3,0.05,0
4874,175,21,9,44,42.75,28.64,14.11,1,0.0,0
4875,818,30,2,14,357.0,205.44,151.56,5,0.0,0
4876,520,12,10,42,27787.5,20648.29,7139.21,5,0.1,1
4877,210,23,4,16,290.7,214.26,76.44,4,0.05,0
4878,685,30,9,50,136.8,91.08,45.72,1,0.05,0
4879,829,28,6,8,17.02,10.82,6.2,1,0.2,0
4880,74,15,9,14,7947.5,5397.13,2550.37,5,0.15,0
4881,551,17,4,1,684.0,447.0,237.0,2,0.0,0
4882,948,7,7,22,12597.0,8637.49,3959.51,3,0.15,0
4883,538,20,3,31,769.5,432.11,337.39,2,0.1,0
4884,242,28,8,36,180.5,127.86,52.64,5,0.0,0
4885,525,8,2,28,2874.7,1879.63,995.07,4,0.15,0
4886,1030,27,5,17,224.25,148.04,76.21,3,0.0,0
4887,647,24,10,14,483.0,361.85,121.15,1,0.0,1
4888,69,15,6,28,1496.0,1036.2,459.8,1,0.2,0
4889,867,20,10,50,450.0,314.39,135.61,1,0.0,0
4890,78,29,3,39,198.69,134.01,64.68,5,0.15,0
4891,449,1,10,11,1428.0,1028.07,399.93,2,0.0,0
4892,543,1,4,2,4104.0,2784.7,1319.3,4,0.1,0
4893,724,9,1,12,1728.0,1269.87,458.13,4,0.0,0
4894,299,28,10,23,87.4,57.83,29.57,2,0.0,1
4895,9,1,5,9,2640.0,1802.75,837.25,2,0.0,0
4896,80,25,7,34,47.6,34.83,12.77,2,0.2,0
4897,255,26,1,37,48.4,35.42,12.98,2,0.0,0
4898,1087,10,8,14,1890.0,1207.13,682.87,5,0.0,0
4899,916,29,4,38,210.38,122.04,88.34,5,0.15,0
4900,675,21,6,16,216.0,123.34,92.66,5,0.2,0
4901,322,16,3,44,2688.0,1755.38,932.62,2,0.2,0
4902,563,28,3,38,82.08,60.85,21.23,3,0.2,0
4903,379,28,6,24,142.12,90.07,52.05,4,0.15,0
4904,1078,22,2,22,102.06,56.97,45.09,3,0.1,0
4905,1052,4,10,28,6600.0,4745.36,1854.64,5,0.0,0
4906,1028,15,7,7,7590.0,5426.18,2163.82,3,0.0,0
4907,1050,18,5,38,663.0,476.74,186.26,1,0.15,0
4908,1046,19,3,42,4320.0,2727.84,1592.16,3,0.0,0
4909,487,30,6,2,384.0,242.92,141.08,4,0.2,1
4910,710,26,6,39,59.4,42.9,16.5,2,0.0,0
4911,160,28,1,33,61.37,35.63,25.74,2,0.15,0
4912,676,10,8,50,1142.4,741.8,400.6,4,0.15,0
4913,763,19,3,24,3213.0,1842.64,1370.36,3,0.15,0
4914,917,5,5,48,12600.0,8974.78,3625.22,5,0.2,0
4915,963,20,1,2,1710.0,1183.56,526.44,4,0.0,0
4916,746,20,5,36,1336.5,918.97,417.53,3,0.1,0
4917,544,30,2,28,456.0,268.81,187.19,4,0.0,0
4918,864,22,8,8,56.0,34.88,21.12,2,0.0,0
4919,62,30,3,50,387.6,247.81,139.79,4,0.05,0
4920,43,13,5,8,252.0,188.28,63.72,2,0.2,0
4921,989,13,6,13,165.0,117.71,47.29,1,0.0,1
4922,414,9,2,32,336.0,207.58,128.42,1,0.0,1
4923,689,18,4,19,2340.0,1578.32,761.68,3,0.0,0
4924,745,30,7,12,125.4,93.85,31.55,1,0.05,1
4925,440,7,6,43,15028.0,11182.45,3845.55,4,0.15,0
4926,850,17,1,36,1520.0,1066.62,453.38,5,0.0,0
4927,188,1,9,27,1080.0,637.4,442.6,1,0.0,0
4928,759,30,6,44,475.2,291.87,183.33,4,0.1,0
4929,936,19,4,15,3888.0,2436.78,1451.22,4,0.1,0
4930,497,28,2,43,152.0,99.51,52.49,4,0.0,1
4931,1061,17,9,23,456.0,253.85,202.15,1,0.0,0
4932,404,20,2,6,472.5,339.37,133.13,1,0.0,0
4933,332,13,5,4,162.0,112.04,49.96,1,0.1,0
4934,487,23,4,37,340.0,220.98,119.02,4,0.0,0
4935,5,22,4,35,130.9,83.71,47.19,5,0.15,0
4936,129,18,9,40,1170.0,713.03,456.97,2,0.1,1
4937,922,17,2,49,1094.4,701.03,393.37,4,0.2,0
4938,560,29,3,48,44.55,26.57,17.98,1,0.1,0
4939,190,6,5,12,1641.6,998.78,642.82,4,0.05,0
4940,846,10,5,2,638.4,433.89,204.51,3,0.05,0
4941,341,25,8,39,179.55,107.36,72.19,4,0.05,0
4942,671,17,2,44,2166.0,1383.48,782.52,5,0.05,0
4943,559,20,10,11,1154.25,756.37,397.88,3,0.05,0
4944,627,30,5,25,660.0,492.72,167.28,5,0.0,0
4945,686,8,2,21,2563.2,1633.87,929.33,3,0.2,0
4946,296,7,10,18,5980.0,4038.42,1941.58,1,0.0,0
4947,23,28,9,37,167.2,117.56,49.64,4,0.0,0
4948,800,14,9,5,68.64,51.29,17.35,1,0.15,0
4949,285,19,3,16,2760.0,1729.81,1030.19,2,0.0,0
4950,381,29,1,15,242.0,144.25,97.75,4,0.0,0
4951,553,2,7,44,2520.0,1645.4,874.6,1,0.0,0
4952,617,23,9,21,336.6,201.6,135.0,4,0.1,1
4953,676,11,10,25,5508.0,3883.75,1624.25,3,0.15,0
4954,762,27,8,33,245.7,168.4,77.3,4,0.1,0
4955,723,11,2,48,4617.0,3127.74,1489.26,2,0.05,0
4956,870,9,5,39,960.0,713.88,246.12,3,0.0,1
4957,340,15,1,24,11880.0,7140.74,4739.26,4,0.0,0
4958,396,29,5,17,121.0,68.04,52.96,2,0.0,0
4959,1045,14,8,17,387.6,220.91,166.69,4,0.15,0
4960,104,8,6,6,2492.0,1655.51,836.49,5,0.0,0
4961,45,26,6,27,58.91,33.59,25.32,3,0.15,0
4962,655,2,9,6,9660.0,7075.84,2584.16,3,0.0,0
4963,1026,28,8,28,148.58,111.29,37.29,4,0.15,0
4964,1004,22,10,45,24.64,14.93,9.71,1,0.2,0
4965,197,1,7,3,4860.0,3616.37,1243.63,5,0.1,0
4966,1006,2,1,24,6440.0,4318.84,2121.16,2,0.0,0
4967,716,15,5,38,11880.0,8002.69,3877.31,4,0.0,0
4968,272,16,1,46,3080.0,2073.72,1006.28,2,0.0,0
4969,232,26,5,14,56.43,40.31,16.12,3,0.1,0
4970,13,21,8,31,148.5,88.23,60.27,3,0.0,0
4971,23,20,3,9,470.25,310.34,159.91,1,0.05,0
4972,695,26,4,30,26.4,19.79,6.61,1,0.0,0
4973,318,2,5,16,3024.0,1739.56,1284.44,1,0.1,0
4974,179,6,7,28,1824.0,1148.44,675.56,4,0.0,0
4975,454,7,7,6,12376.0,7647.76,4728.24,4,0.0,0
4976,299,9,8,21,1104.0,640.27,463.73,3,0.0,0
4977,285,29,1,44,120.17,81.21,38.96,2,0.05,0
4978,118,5,8,47,5880.0,3243.07,2636.93,3,0.0,1
4979,730,29,7,36,297.0,188.67,108.33,4,0.0,0
4980,947,3,2,12,524.88,343.54,181.34,1,0.15,0
4981,930,28,10,13,68.4,42.61,25.79,2,0.0,0
4982,471,25,4,2,58.8,38.57,20.23,3,0.0,0
4983,655,3,7,22,2392.0,1342.42,1049.58,4,0.2,0
4984,608,7,3,7,24700.0,13743.41,10956.59,5,0.0,0
4985,811,22,5,27,66.64,41.11,25.53,5,0.2,1
4986,678,24,2,37,504.0,349.85,154.15,1,0.0,0
4987,133,11,5,35,9000.0,6352.3,2647.7,5,0.0,0
4988,454,7,5,26,7889.7,4730.37,3159.33,3,0.15,1
4989,416,25,4,1,104.74,72.45,32.29,3,0.05,0
4990,620,7,8,45,5720.0,3806.82,1913.18,1,0.0,0
4991,578,4,7,50,3135.0,2006.92,1128.08,3,0.0,0
4992,301,4,8,1,3605.25,2027.22,1578.03,3,0.05,0
4993,699,23,10,11,433.5,310.79,122.71,5,0.15,0
4994,435,30,10,48,408.0,261.04,146.96,4,0.0,0
4995,767,13,9,7,598.5,401.61,196.89,4,0.05,0
4996,727,20,2,32,1032.75,727.93,304.82,2,0.15,0
4997,142,2,6,47,6720.0,4488.51,2231.49,3,0.2,0
4998,388,8,2,32,4895.0,3666.38,1228.62,5,0.0,0
4999,1024,1,9,39,3519.0,2146.57,1372.43,3,0.15,0
5000,607,30,6,10,307.8,181.76,126.04,3,0.1,0
5001,957,1,8,25,3420.0,2275.36,1144.64,3,0.0,0
5002,26,16,9,42,4389.0,2543.17,1845.83,3,0.05,1
5003,374,15,2,38,4598.0,2552.87,2045.13,2,0.05,0
5004,785,26,2,8,109.72,71.59,38.13,5,0.05,0
5005,241,1,10,15,3648.0,2008.75,1639.25,4,0.2,0
5006,571,28,10,1,171.0,116.41,54.59,5,0.0,0
5007,403,5,8,45,12495.0,7292.3,5202.7,4,0.15,0
5008,1073,15,8,32,9504.0,5321.77,4182.23,4,0.2,0
5009,951,5,7,33,6650.0,3797.39,2852.61,2,0.0,0
5010,822,10,7,2,595.84,351.82,244.02,4,0.05,0
5011,742,13,10,44,148.5,105.95,42.55,1,0.1,0
5012,726,28,2,14,146.21,87.44,58.77,3,0.05,1
5013,942,26,5,47,79.2,54.18,25.02,5,0.2,0
5014,92,2,8,23,1489.6,958.4,531.2,1,0.05,0
5015,1076,14,8,13,346.28,198.81,147.47,3,0.1,0
5016,232,16,8,17,6317.5,4667.21,1650.29,5,0.05,0
5017,924,20,4,24,1822.5,1245.38,577.12,5,0.1,1
5018,629,7,9,16,16302.0,10936.72,5365.28,3,0.05,0
5019,255,6,6,10,422.4,239.1,183.3,1,0.2,0
5020,779,29,5,28,288.75,167.4,121.35,5,0.0,0
5021,230,19,2,37,4104.0,2729.32,1374.68,4,0.1,0
5022,490,22,1,14,28.0,19.68,8.32,1,0.0,0
5023,444,2,6,42,8568.0,4939.63,3628.37,4,0.1,0
5024,978,12,4,16,17160.0,10575.65,6584.35,3,0.2,0
5025,352,2,3,39,9072.0,5985.45,3086.55,3,0.2,0
5026,984,17,2,8,752.4,437.54,314.86,2,0.1,0
5027,404,10,6,8,1176.0,781.0,395.0,4,0.0,0
5028,262,5,10,15,3657.5,2483.29,1174.21,1,0.05,0
5029,688,29,1,16,280.5,169.81,110.69,5,0.15,0
5030,900,12,1,21,17598.75,12117.53,5481.22,3,0.05,0
5031,989,25,10,6,154.0,90.98,63.02,4,0.0,1
5032,617,7,5,42,17160.0,10638.32,6521.68,3,0.0,0
5033,157,3,6,32,1852.5,1336.41,516.09,3,0.0,0
5034,941,6,1,40,1166.4,649.6,516.8,3,0.1,0
5035,780,19,6,29,3591.0,2108.96,1482.04,3,0.05,0
5036,404,7,10,7,19656.0,12295.09,7360.91,4,0.1,0
5037,944,1,9,35,3420.0,1892.34,1527.66,3,0.0,0
5038,558,8,10,42,2403.0,1707.03,695.97,3,0.0,0
5039,139,1,5,10,3840.0,2686.98,1153.02,4,0.2,0
5040,396,12,5,38,14300.0,10498.55,3801.45,2,0.0,0
5041,1075,26,2,33,126.23,84.95,41.28,5,0.15,0
5042,233,7,3,49,24700.0,15411.37,9288.63,5,0.0,1
5043,658,7,9,20,25415.0,14372.51,11042.49,5,0.15,0
5044,1023,2,4,20,12880.0,8103.12,4776.88,4,0.0,0
5045,844,10,3,25,448.0,320.96,127.04,2,0.0,0
5046,663,10,7,11,322.0,239.02,82.98,1,0.0,0
5047,700,23,5,25,487.69,336.09,151.6,5,0.15,0
5048,512,19,5,1,3840.0,2772.55,1067.45,4,0.2,0
5049,505,22,5,15,79.8,50.0,29.8,3,0.05,0
5050,698,27,5,31,66.3,45.24,21.06,1,0.15,0
5051,512,30,10,34,120.0,76.6,43.4,1,0.0,1
5052,733,4,7,13,3630.0,2050.63,1579.37,3,0.0,0
5053,175,24,3,1,798.0,485.35,312.65,2,0.0,0
5054,693,13,2,25,900.0,657.98,242.02,5,0.0,0
5055,519,22,2,34,79.8,45.83,33.97,3,0.0,0
5056,404,14,7,24,99.75,65.19,34.56,1,0.0,1
5057,138,11,7,45,4860.0,2786.31,2073.69,3,0.1,0
5058,203,22,6,47,90.72,52.99,37.73,4,0.1,0
5059,675,6,5,38,1152.0,653.33,498.67,2,0.0,0
5060,238,21,2,42,128.25,85.17,43.08,3,0.0,1
5061,554,17,2,19,342.0,188.57,153.43,1,0.0,0
5062,1052,12,7,37,39000.0,25977.8,13022.2,5,0.0,0
5063,345,14,6,10,128.25,91.8,36.45,1,0.0,0
5064,63,4,8,20,935.0,523.91,411.09,1,0.0,1
5065,620,23,5,28,420.75,274.62,146.13,5,0.1,0
5066,826,12,10,20,18200.0,12525.36,5674.64,5,0.0,0
5067,383,26,10,8,41.14,25.8,15.34,2,0.15,1
5068,670,20,2,27,1620.0,1115.81,504.19,3,0.0,0
5069,642,7,3,47,5382.0,3664.75,1717.25,1,0.1,1
5070,202,7,1,34,14040.0,8333.38,5706.62,3,0.0,0
5071,1093,25,3,16,141.75,93.36,48.39,3,0.0,1
5072,26,24,3,10,1316.7,770.05,546.65,3,0.05,0
5073,168,21,4,50,85.5,64.04,21.46,2,0.0,0
5074,519,6,4,35,1732.8,1230.23,502.57,4,0.05,0
5075,971,13,1,20,256.5,188.21,68.29,2,0.1,0
5076,1011,21,7,46,196.65,120.05,76.6,4,0.05,1
5077,1023,16,3,5,1529.5,1040.15,489.35,1,0.05,0
5078,599,27,1,2,98.8,58.66,40.14,2,0.2,0
5079,759,28,2,2,177.65,128.37,49.28,5,0.15,1
5080,297,10,8,9,966.0,566.63,399.37,3,0.0,0
5081,133,14,9,38,171.0,100.13,70.87,2,0.1,1
5082,890,25,4,38,166.25,114.69,51.56,5,0.0,0
5083,212,26,9,11,89.1,52.4,36.7,5,0.1,0
5084,393,22,3,50,110.88,75.42,35.46,4,0.1,0
5085,980,29,1,18,102.85,74.6,28.25,2,0.15,0
5086,936,25,4,6,141.75,95.03,46.72,5,0.1,0
5087,145,27,2,47,221.0,147.12,73.88,4,0.15,0
5088,166,21,4,21,85.5,59.12,26.38,2,0.0,0
5089,709,1,8,42,1539.0,994.04,544.96,1,0.05,0
5090,610,19,5,43,5940.0,3994.0,1946.0,5,0.1,1
5091,406,26,6,30,83.16,52.66,30.5,4,0.1,1
5092,257,25,2,16,192.5,137.13,55.37,5,0.0,1
5093,735,3,10,50,1930.5,1169.68,760.82,3,0.1,0
5094,351,6,6,38,1944.0,1108.4,835.6,3,0.0,0
5095,387,23,1,48,252.45,142.25,110.2,3,0.1,0
5096,847,7,6,8,4160.0,2784.41,1375.59,1,0.0,0
5097,702,4,4,28,2821.5,1978.61,842.89,2,0.05,0
5098,21,28,6,47,41.8,23.53,18.27,1,0.0,0
5099,292,5,4,17,7647.5,5530.94,2116.56,2,0.05,0
5100,1029,26,8,3,40.48,27.76,12.72,2,0.2,0
5101,230,5,9,6,13300.0,9674.0,3626.0,4,0.0,0
5102,472,12,5,44,12376.0,8494.86,3881.14,4,0.15,0
5103,285,27,2,5,142.02,99.39,42.63,2,0.05,1
5104,867,8,8,14,890.0,543.93,346.07,1,0.0,0
5105,422,8,2,2,4205.25,2651.62,1553.63,5,0.1,1
5106,111,27,7,47,87.36,65.01,22.35,3,0.2,1
5107,54,1,4,35,1134.0,805.4,328.6,1,0.1,0
5108,856,10,9,24,238.0,132.68,105.32,1,0.15,0
5109,139,17,3,20,323.0,193.98,129.02,1,0.15,0
5110,917,2,3,34,7182.0,4040.14,3141.86,3,0.05,0
5111,964,18,8,42,1235.0,866.84,368.16,2,0.0,0
5112,980,28,1,14,83.6,50.66,32.94,2,0.0,0
5113,1015,9,4,47,736.0,449.76,286.24,2,0.0,0
5114,843,12,2,3,5200.0,3737.19,1462.81,1,0.0,0
5115,25,21,5,8,99.0,59.09,39.91,2,0.0,0
5116,933,19,5,9,918.0,591.62,326.38,1,0.15,1
5117,301,22,3,44,57.96,43.01,14.95,2,0.1,0
5118,951,5,2,32,10640.0,7514.19,3125.81,4,0.2,0
5119,1018,23,9,30,371.45,239.67,131.78,4,0.05,0
5120,760,28,2,14,198.55,127.66,70.89,5,0.05,0
5121,437,20,9,6,1721.25,1023.53,697.72,5,0.1,0
5122,330,2,5,33,13440.0,7496.39,5943.61,4,0.0,0
5123,518,11,6,48,8122.5,5977.17,2145.33,5,0.05,0
5124,174,21,8,47,85.5,48.97,36.53,2,0.0,0
5125,63,16,10,43,3808.0,2331.79,1476.21,4,0.2,0
5126,508,21,2,23,144.0,88.39,55.61,4,0.2,0
5127,395,30,10,7,561.0,345.05,215.95,5,0.15,0
5128,288,2,6,18,8694.0,5114.18,3579.82,3,0.1,0
5129,375,15,2,44,12100.0,7264.02,4835.98,5,0.0,1
5130,467,17,6,27,851.2,492.04,359.16,4,0.0,0
5131,959,21,2,50,128.25,82.3,45.95,3,0.0,0
5132,381,2,6,23,7854.0,4848.39,3005.61,3,0.15,0
5133,655,9,5,49,349.6,245.34,104.26,1,0.05,1
5134,847,15,8,45,7040.0,4612.09,2427.91,5,0.2,1
5135,338,21,3,7,51.64,28.8,22.84,1,0.15,0
5136,19,30,5,2,660.0,428.27,231.73,5,0.0,1
5137,256,26,3,19,96.8,66.56,30.24,4,0.0,0
5138,1008,18,1,18,747.5,553.53,193.97,1,0.0,1
5139,876,14,8,6,451.25,271.39,179.86,5,0.05,0
5140,888,5,5,20,13300.0,9165.57,4134.43,4,0.0,0
5141,849,16,2,8,1120.0,728.47,391.53,1,0.0,0
5142,29,8,4,11,2790.15,1967.93,822.22,3,0.05,0
5143,602,8,1,30,1691.0,1034.2,656.8,2,0.0,0
5144,867,25,9,37,140.0,90.52,49.48,5,0.2,1
5145,123,25,4,41,35.0,24.84,10.16,1,0.0,0
5146,208,26,8,29,89.1,64.66,24.44,5,0.1,0
5147,293,9,7,37,736.0,473.56,262.44,2,0.0,0
5148,1081,4,2,44,2970.0,1688.89,1281.11,2,0.0,0
5149,591,8,3,16,676.4,407.77,268.63,1,0.2,0
5150,777,27,6,7,273.0,156.96,116.04,5,0.2,0
5151,166,29,8,4,52.25,31.57,20.68,1,0.0,1
5152,943,9,4,47,576.0,419.13,156.87,2,0.0,0
5153,961,10,1,45,798.0,499.54,298.46,3,0.0,0
5154,318,7,2,5,18720.0,10704.92,8015.08,3,0.0,0
5155,56,21,3,2,189.0,122.43,66.57,4,0.0,0
5156,824,21,10,14,20.16,11.22,8.94,1,0.2,0
5157,362,3,5,17,1491.75,1078.42,413.33,2,0.15,0
5158,897,21,4,48,102.6,60.54,42.06,3,0.2,0
5159,279,11,7,8,1656.0,1046.38,609.62,1,0.2,1
5160,641,22,10,37,161.0,97.25,63.75,5,0.0,0
5161,175,18,5,22,1852.5,1181.37,671.13,3,0.0,0
5162,649,18,3,26,3737.5,2593.7,1143.8,5,0.0,0
5163,123,18,2,18,2925.0,2086.71,838.29,5,0.1,0
5164,65,6,4,9,816.0,539.4,276.6,2,0.0,0
5165,713,17,1,45,872.1,608.17,263.93,2,0.15,0
5166,352,17,9,2,1539.0,1131.49,407.51,3,0.0,0
5167,94,28,8,46,106.4,70.99,35.41,5,0.0,1
5168,924,26,4,24,47.52,33.64,13.88,3,0.2,0
5169,270,12,3,18,27170.0,17598.86,9571.14,4,0.05,0
5170,561,19,7,17,5400.0,3006.64,2393.36,5,0.0,0
5171,109,2,7,1,5644.8,3705.33,1939.47,4,0.1,0
5172,278,13,5,35,690.0,512.02,177.98,4,0.0,0
5173,746,26,6,14,91.96,61.5,30.46,4,0.05,0
5174,721,29,5,42,297.0,197.97,99.03,4,0.0,0
5175,46,29,5,2,231.0,166.77,64.23,4,0.0,0
5176,726,24,4,39,2268.0,1289.39,978.61,4,0.0,0
5177,456,5,5,30,1862.0,1234.01,627.99,1,0.05,0
5178,279,12,2,46,29900.0,17648.73,12251.27,4,0.0,0
5179,117,7,3,24,2475.2,1769.88,705.32,1,0.15,0
5180,609,8,10,33,4895.0,3620.08,1274.92,5,0.0,1
5181,942,18,10,23,994.5,730.89,263.61,2,0.15,0
5182,1023,19,5,37,4692.0,2826.99,1865.01,4,0.15,1
5183,628,20,6,46,2475.0,1778.4,696.6,5,0.0,0
5184,238,6,8,47,775.2,443.29,331.91,2,0.15,0
5185,590,22,3,29,23.94,14.26,9.68,1,0.1,0
5186,574,29,1,11,89.1,66.2,22.9,2,0.1,0
5187,265,16,7,7,5852.0,4293.17,1558.83,4,0.05,0
5188,63,25,5,3,75.86,55.73,20.13,3,0.15,0
5189,751,4,2,11,5747.5,3427.13,2320.37,5,0.05,0
5190,252,1,6,1,2244.0,1624.41,619.59,2,0.15,0
5191,332,2,8,50,8568.0,5802.99,2765.01,3,0.15,0
5192,348,26,9,46,56.43,39.84,16.59,2,0.05,1
5193,1005,16,5,12,2898.0,1715.73,1182.27,2,0.1,0
5194,445,30,4,41,408.0,284.08,123.92,4,0.0,0
5195,903,17,4,39,1155.2,807.76,347.44,4,0.2,0
5196,706,4,1,1,2821.5,1552.62,1268.88,2,0.05,0
5197,339,3,5,13,2237.62,1464.26,773.36,3,0.15,1
5198,784,26,6,14,92.4,57.49,34.91,4,0.0,0
5199,510,4,1,23,2200.0,1456.54,743.46,2,0.0,0
5200,135,18,8,15,552.5,393.37,159.13,1,0.15,1
5201,106,16,10,14,1489.6,953.13,536.47,2,0.05,0
5202,467,4,3,40,2464.0,1793.34,670.66,4,0.0,0
5203,176,24,5,34,1197.0,872.31,324.69,3,0.0,0
5204,930,22,6,39,22.68,13.15,9.53,1,0.1,0
5205,38,1,10,4,5040.0,2946.2,2093.8,4,0.0,0
5206,979,3,3,49,643.5,429.13,214.37,1,0.1,0
5207,572,12,3,16,24862.5,17153.52,7708.98,5,0.15,0
5208,78,5,4,14,2380.0,1465.06,914.94,1,0.2,0
5209,1057,24,8,23,478.8,297.89,180.91,1,0.05,0
5210,61,7,3,13,3536.0,2606.7,929.3,1,0.2,0
5211,117,26,7,1,61.6,45.45,16.15,5,0.0,0
5212,25,6,5,8,1056.0,590.74,465.26,2,0.0,0
5213,867,16,6,34,5600.0,3461.56,2138.44,4,0.0,0
5214,11,19,6,37,1320.0,814.51,505.49,1,0.0,0
5215,897,6,4,26,1641.6,998.51,643.09,4,0.1,0
5216,913,6,9,28,1296.0,852.81,443.19,3,0.0,0
5217,276,2,5,15,16100.0,11319.69,4780.31,5,0.0,0
5218,95,22,5,26,31.36,20.3,11.06,2,0.0,0
5219,397,30,5,39,201.6,134.02,67.58,2,0.2,0
5220,872,26,7,29,66.0,42.13,23.87,3,0.0,1
5221,860,19,9,48,3240.0,1985.9,1254.1,3,0.1,0
5222,155,25,2,4,113.05,80.52,32.53,4,0.15,0
5223,310,14,5,6,541.5,365.49,176.01,5,0.05,0
5224,922,18,10,21,1111.5,716.41,395.09,2,0.05,0
5225,328,9,10,14,364.8,254.67,110.13,1,0.05,0
5226,1069,5,5,16,17010.0,9405.14,7604.86,4,0.1,0
5227,600,2,8,41,13300.0,8349.68,4950.32,5,0.0,0
5228,1043,27,8,24,249.6,166.23,83.37,4,0.2,1
5229,286,25,1,50,68.42,50.89,17.53,2,0.15,0
5230,962,7,6,50,19760.0,11425.17,8334.83,4,0.0,0
5231,991,6,2,10,1056.0,586.47,469.53,2,0.0,0
5232,938,22,9,37,60.48,40.36,20.12,3,0.2,0
5233,291,23,5,12,234.6,147.25,87.35,3,0.2,0
5234,2,29,6,32,302.5,191.01,111.49,5,0.0,0
5235,421,1,4,18,1008.0,737.9,270.1,1,0.2,0
5236,831,11,4,9,6480.0,3982.84,2497.16,5,0.1,0
5237,547,20,10,29,1296.0,963.0,333.0,4,0.2,0
5238,90,14,1,2,323.0,238.29,84.71,4,0.0,0
5239,570,26,4,16,79.2,59.29,19.91,4,0.0,0
5240,163,24,8,20,1197.0,751.12,445.88,3,0.0,0
5241,782,8,9,45,3551.1,2085.53,1465.57,4,0.05,0
5242,733,29,8,46,193.6,118.14,75.46,4,0.2,0
5243,666,9,6,33,1398.4,803.22,595.18,4,0.05,0
5244,1023,10,2,18,611.8,398.39,213.41,2,0.05,1
5245,131,9,2,47,1440.0,936.16,503.84,5,0.1,0
5246,425,23,5,44,361.25,204.62,156.63,5,0.0,0
5247,420,23,4,37,357.0,253.54,103.46,5,0.2,1
5248,327,4,6,37,1320.0,847.71,472.29,1,0.0,0
5249,434,28,3,43,32.3,22.41,9.89,1,0.0,1
5250,530,30,6,27,364.8,235.88,128.92,4,0.2,0
5251,545,4,8,42,3971.0,2189.66,1781.34,4,0.05,0
5252,473,19,2,7,2284.8,1630.8,654.0,4,0.15,0
5253,902,21,7,32,136.8,97.53,39.27,4,0.2,1
5254,971,24,7,25,1276.8,766.52,510.28,4,0.2,1
5255,96,18,6,9,327.6,224.16,103.44,1,0.1,1
5256,287,19,7,20,4140.0,3044.2,1095.8,3,0.0,0
5257,745,2,5,37,13860.0,9062.8,4797.2,5,0.1,0
5258,1027,16,3,30,4830.0,3371.73,1458.27,3,0.0,0
5259,11,14,2,44,522.5,359.72,162.78,5,0.0,0
5260,349,20,9,30,1032.75,676.7,356.05,2,0.15,0
5261,565,2,1,25,10080.0,6159.46,3920.54,4,0.0,0
5262,885,7,10,3,9880.0,7015.0,2865.0,2,0.0,0
5263,507,2,4,6,11900.0,6997.01,4902.99,5,0.15,0
5264,490,8,1,6,890.0,632.07,257.93,1,0.0,0
5265,44,13,6,17,708.75,435.65,273.1,5,0.1,0
5266,655,12,3,45,22425.0,13022.11,9402.89,3,0.0,0
